Transaction_ID,Customer_ID,Date,Category,Price,Quantity,Discount,Region,Payment_Method
TXN-8313,,2023-06-10,HOME ,95.9,5,0.2,West,
TXN-8314,932,2023-04-04,clothing,312.49,5,0.2,East,Cash
TXN-8315,925,2023-08-24, Electronics ,18.67,10,,West,PayPal
TXN-8316,714,2023-11-14,clothing,352.02,10,,west ,Credit Card
TXN-8317,576,2023-07-14,HOME ,342.97,5,,South,PayPal
TXN-8318,442,2023-10-15,Clothing,453.64,5,0.2,North,
TXN-8319,,2023-11-22,clothing,36.65,3,,North,Credit Card
TXN-8320,413,2023-12-24, Electronics ,346.68,3,,South,
TXN-8321,996,2023-03-29,HOME ,178.0,4,0.1,West,Cash
TXN-8322,321,2023-03-21,Clothing,411.32,10,0.1,South,Cash
TXN-8323,,2023-04-17,HOME ,269.45,3,0.1,South,PayPal
TXN-8324,977,2023-02-06,HOME ,448.93,3,0.2,West,
TXN-8325,472,2023-05-08,electronics,37.54,4,0.2,East,Credit Card
TXN-8326,,2023-12-22,clothing,40.23,4,,North,Credit Card
TXN-8327,933,2023-12-21, Electronics ,145.36,2,0.1,South,Credit Card
TXN-8328,472,2023-10-26,electronics,36.17,4,0.1,East,Credit Card
TXN-8329,,2023-12-23, Electronics ,36.87,4,,West,Cash
TXN-8330,,2023-07-11,HOME ,265.49,2,0.1,South,Cash
TXN-8331,,2023-08-14,Sports,266.06,3,0.2,East,
TXN-8332,,2023-06-09,clothing,294.85,3,,East,Credit Card
TXN-8333,188,2023-03-16,HOME ,73.94,3,,East,Cash
TXN-8334,240,2023-03-30, Electronics ,217.94,-1,0.2,South,PayPal
TXN-8335,621,2023-05-21,electronics,278.28,-1,0.2,South,Credit Card
TXN-8336,848,2023-12-07,HOME ,233.71,3,,west ,PayPal
TXN-8337,223,2023-05-10, Electronics ,152.05,1,,South,
TXN-8338,250,2023-02-04,Sports,175.59,2,0.1,South,
TXN-8339,,2023-09-05,Sports,328.59,1,0.0,West,Cash
TXN-8340,,2023-09-18,clothing,232.48,10,,East,Cash
TXN-8341,,2023-11-15,electronics,493.96,2,,South,Credit Card
TXN-8342,755,2023-12-31,Sports,379.07,2,0.0,East,Cash
TXN-8343,752,2023-10-18,electronics,428.57,1,,west ,
TXN-8344,519,2023-11-16, Electronics ,235.39,-1,0.2,West,Credit Card
TXN-8345,,2023-06-30,HOME ,403.59,-1,,East,Credit Card
TXN-8346,,2023-11-07,Sports,443.93,-1,0.2,west ,Credit Card
TXN-8347,,2023-02-06,Clothing,256.37,10,0.1,west ,
TXN-8348,108,2023-04-06,Sports,258.44,5,0.0,East,
TXN-8349,,2023-04-06, Electronics ,201.27,2,0.0,North,
TXN-8350,,2023-08-02,electronics,15.15,2,0.1,East,PayPal
TXN-8351,,2023-10-10,clothing,369.88,10,0.0,west ,Cash
TXN-8352,,2023-02-12,electronics,369.79,5,0.1,South,PayPal
TXN-8353,608,2023-01-17,Clothing,242.18,1,0.1,East,
TXN-8354,474,2023-03-03,clothing,127.65,-1,0.1,East,Credit Card
TXN-8355,,2023-12-31,HOME ,478.02,1,0.0,West,PayPal
TXN-8356,893,2023-01-30,Clothing,330.48,10,,South,Credit Card
TXN-8357,909,2023-09-26,Clothing,199.28,5,,North,Credit Card
TXN-8358,,2023-10-01,clothing,181.41,5,0.2,East,Cash
TXN-8359,470,2023-02-25,electronics,62.24,-1,0.1,East,Cash
TXN-8360,553,2023-10-23,electronics,254.82,2,0.0,South,Cash
TXN-8361,766,2023-06-25,HOME ,349.32,3,,East,
TXN-8362,,2023-12-21,clothing,318.67,2,0.1,West,Credit Card
TXN-8363,294,2023-06-01,HOME ,453.27,1,0.2,west ,Credit Card
TXN-8364,,2023-03-10, Electronics ,411.04,3,0.2,East,Cash
TXN-8365,,2023-01-28,clothing,74.76,3,,West,Credit Card
TXN-8366,232,2023-10-11, Electronics ,217.54,3,,South,Cash
TXN-8367,,2023-10-30,clothing,378.06,5,0.2,East,Cash
TXN-8368,459,2023-12-31,electronics,28.74,3,,East,PayPal
TXN-8369,166,2023-10-13,clothing,17.29,1,0.2,East,PayPal
TXN-8370,,2023-02-22, Electronics ,344.62,4,0.2,South,Cash
TXN-8371,,2023-05-19,clothing,407.52,3,0.1,East,PayPal
TXN-8372,,2023-10-17,Sports,71.52,2,,west ,PayPal
TXN-8373,269,2023-06-20,clothing,174.96,1,0.1,West,
TXN-8374,,2023-11-24,electronics,13.59,1,0.2,West,Credit Card
TXN-8375,,2023-01-05,HOME ,268.65,3,,East,PayPal
TXN-8376,266,2023-02-12,Clothing,445.29,5,0.1,North,Credit Card
TXN-8377,,2023-01-07,Clothing,83.65,5,0.2,South,Credit Card
TXN-8378,292,2023-12-14,electronics,244.5,1,0.2,East,PayPal
TXN-8379,467,2023-01-28,clothing,57.52,5,,South,PayPal
TXN-8380,,2023-08-01,electronics,147.11,10,0.1,West,Cash
TXN-8381,,2023-11-15,HOME ,312.0,4,,west ,Cash
TXN-8382,972,2023-04-23,Clothing,325.2,2,0.2,East,Cash
TXN-8383,353,2023-11-02,Sports,254.02,1,,East,Cash
TXN-8384,992,2023-10-05,clothing,53.48,5,,North,
TXN-8385,,2023-04-28,clothing,408.63,1,0.0,west ,Credit Card
TXN-8386,,2023-05-13,Clothing,65.08,4,0.1,East,
TXN-8387,567,2023-07-02,Clothing,493.34,5,0.0,North,Cash
TXN-8388,,2023-07-10,Clothing,142.43,3,,East,Credit Card
TXN-8389,,2023-09-05,Clothing,323.85,5,0.2,west ,Credit Card
TXN-8390,,2023-04-26,HOME ,59.67,4,0.1,East,Cash
TXN-8391,523,2023-10-17,clothing,118.3,5,0.2,West,Cash
TXN-8392,,2023-12-21,electronics,85.23,5,0.1,North,Cash
TXN-8393,,2023-01-19,HOME ,288.11,3,,East,
TXN-8394,185,2023-05-20,electronics,458.52,5,0.1,South,Cash
TXN-8395,364,2023-06-09,Sports,248.02,4,,west ,PayPal
TXN-8396,621,2023-07-10,Clothing,90.85,4,0.0,East,PayPal
TXN-8397,584,2023-06-23,Clothing,329.53,1,0.0,west ,PayPal
TXN-8398,186,2023-12-26,Sports,347.32,4,,West,Cash
TXN-8399,,2023-08-18,electronics,493.58,10,,South,PayPal
TXN-8400,,2023-02-02,electronics,52.46,-1,,west ,Cash
TXN-8401,357,2023-12-06,electronics,492.73,3,,North,
TXN-8402,802,2023-02-28,HOME ,121.86,4,,East,Credit Card
TXN-8403,,2023-02-09,electronics,41.65,10,0.2,west ,Cash
TXN-8404,772,2023-03-04,Sports,151.44,3,0.0,East,PayPal
TXN-8405,,2023-06-08, Electronics ,155.35,-1,0.1,South,Cash
TXN-8406,972,2023-11-29,Sports,24.68,-1,0.0,South,Cash
TXN-8407,,2023-04-25, Electronics ,282.72,-1,0.0,North,Cash
TXN-8408,761,2023-05-11,Sports,27.89,10,0.0,South,Cash
TXN-8409,,2023-04-02,Sports,389.59,1,0.0,East,Credit Card
TXN-8410,624,2023-01-05,electronics,223.06,3,0.0,East,PayPal
TXN-8411,,2023-12-18,Sports,303.4,1,0.2,East,Credit Card
TXN-8412,,2023-05-19,clothing,375.35,4,0.1,South,Cash
TXN-8413,,2023-09-30,electronics,456.18,3,0.0,west ,
TXN-8414,,2023-02-08,clothing,49.43,1,0.2,west ,
TXN-8415,,2023-11-05,Clothing,110.08,3,0.0,West,PayPal
TXN-8416,574,2023-04-26,HOME ,78.23,2,0.1,West,Credit Card
TXN-8417,213,2023-09-23,electronics,242.37,5,0.2,West,Credit Card
TXN-8418,,2023-03-24,electronics,258.38,3,0.2,East,
TXN-8419,145,2023-10-19,Sports,134.94,-1,0.2,West,Cash
TXN-8420,626,2023-09-20,Clothing,182.71,5,0.0,North,
TXN-8421,,2023-09-15,HOME ,281.41,10,,West,
TXN-8422,,2023-04-29,Clothing,77.2,4,,East,PayPal
TXN-8423,727,2023-01-22,clothing,324.3,-1,0.1,South,
TXN-8424,849,2023-05-07,electronics,463.47,5,,North,Cash
TXN-8425,,2023-11-25,HOME ,492.29,10,0.1,West,PayPal
TXN-8426,560,2023-12-12,clothing,231.54,3,0.0,west ,
TXN-8427,429,2023-08-22,HOME ,478.45,10,0.0,South,Credit Card
TXN-8428,,2023-06-22,HOME ,170.02,2,,West,PayPal
TXN-8429,,2023-04-18,Sports,105.56,5,0.0,South,PayPal
TXN-8430,915,2023-04-01,clothing,431.91,2,0.1,North,Credit Card
TXN-8431,,2023-11-01,Clothing,486.2,4,0.1,North,Cash
TXN-8432,,2023-10-16,Clothing,371.21,3,0.0,North,PayPal
TXN-8433,337,2023-06-21,Sports,418.42,4,0.1,West,
TXN-8434,,2023-11-02, Electronics ,49.6,4,0.1,west ,PayPal
TXN-8435,733,2023-01-13, Electronics ,124.84,3,0.0,East,Cash
TXN-8436,,2023-01-04,Clothing,280.64,2,0.0,West,Cash
TXN-8437,716,2023-02-11,clothing,305.95,4,0.1,South,
TXN-8438,,2023-06-09,electronics,127.38,10,0.1,West,PayPal
TXN-8439,189,2023-10-08, Electronics ,346.98,5,0.1,South,PayPal
TXN-8440,950,2023-08-11,Clothing,233.43,10,0.1,West,Credit Card
TXN-8441,406,2023-05-26,Sports,339.88,-1,0.2,East,
TXN-8442,,2023-10-02, Electronics ,257.51,5,0.0,North,
TXN-8443,,2023-12-05,clothing,401.39,10,0.1,South,PayPal
TXN-8444,,2023-09-16,electronics,358.89,10,0.2,west ,PayPal
TXN-8445,759,2023-01-22, Electronics ,454.27,-1,0.0,North,
TXN-8446,262,2023-03-17,Clothing,400.76,5,,East,
TXN-8447,631,2023-01-18, Electronics ,316.19,10,0.2,East,Credit Card
TXN-8448,106,2023-06-07,HOME ,132.68,2,0.1,West,Cash
TXN-8449,,2023-11-03,HOME ,55.13,3,0.2,west ,Cash
TXN-8450,,2023-01-23,clothing,115.42,1,0.1,North,Credit Card
TXN-8451,717,2023-07-11,Sports,457.26,4,0.0,North,Cash
TXN-8452,756,2023-10-31,Sports,386.94,5,0.1,South,Cash
TXN-8453,192,2023-12-09,Clothing,433.89,10,0.2,South,Cash
TXN-8454,,2023-11-07,Clothing,201.12,-1,0.0,West,PayPal
TXN-8455,,2023-05-25, Electronics ,473.48,3,,West,
TXN-8456,,2023-08-07,Clothing,271.29,5,0.1,west ,
TXN-8457,228,2023-06-04,clothing,386.51,3,0.2,west ,Credit Card
TXN-8458,159,2023-12-19,HOME ,41.05,5,0.0,west ,PayPal
TXN-8459,452,2023-04-19, Electronics ,199.58,-1,0.0,West,
TXN-8460,670,2023-06-16, Electronics ,166.79,1,0.0,North,Cash
TXN-8461,,2023-01-13,HOME ,144.41,4,0.0,East,Credit Card
TXN-8462,,2023-11-26,Clothing,297.56,2,0.0,West,Credit Card
TXN-8463,365,2023-01-26,HOME ,244.89,10,0.0,west ,
TXN-8464,,2023-06-19,clothing,199.4,1,0.1,west ,Cash
TXN-8465,402,2023-04-30,clothing,342.58,2,0.0,South,Credit Card
TXN-8466,161,2023-09-03,Clothing,243.54,-1,0.1,South,PayPal
TXN-8467,425,2023-04-12,HOME ,404.29,10,0.0,West,PayPal
TXN-8468,,2023-12-09, Electronics ,373.4,10,0.2,West,Credit Card
TXN-8469,620,2023-03-27,electronics,497.69,10,0.0,East,Credit Card
TXN-8470,489,2023-06-09,clothing,177.43,2,0.1,East,Credit Card
TXN-8471,832,2023-06-07,HOME ,335.52,3,0.2,West,Cash
TXN-8472,840,2023-04-11,clothing,37.66,10,0.0,South,Credit Card
TXN-8473,,2023-10-08, Electronics ,255.43,2,0.2,South,Cash
TXN-8474,,2023-03-06,electronics,84.48,10,0.0,west ,Cash
TXN-8475,726,2023-10-19,Clothing,427.72,2,0.1,West,PayPal
TXN-8476,343,2023-02-04,clothing,409.02,10,0.1,west ,
TXN-8477,,2023-06-22,Sports,390.11,2,0.0,South,PayPal
TXN-8478,109,2023-07-11,clothing,276.55,2,,west ,PayPal
TXN-8479,,2023-02-03,clothing,430.64,10,0.2,West,Cash
TXN-8480,177,2023-12-16,HOME ,440.44,4,0.0,East,
TXN-8480,177,2023-12-16,HOME ,440.44,4,0.0,East,
TXN-8481,216,2023-01-23, Electronics ,367.78,-1,,west ,PayPal
TXN-8482,381,2023-01-03,Sports,412.62,10,0.0,West,Credit Card
TXN-8483,202,2023-10-15,Clothing,404.17,1,0.0,West,PayPal
TXN-8484,,2023-04-14,clothing,56.71,2,0.1,South,
TXN-8485,,2023-04-14, Electronics ,252.21,2,0.1,west ,
TXN-8486,202,2023-12-05,clothing,135.13,-1,0.0,North,PayPal
TXN-8487,420,2023-09-10,Clothing,173.72,4,0.0,west ,PayPal
TXN-8488,451,2023-11-24, Electronics ,100.67,4,,East,Credit Card
TXN-8489,,2023-07-10,Clothing,249.25,5,0.2,South,PayPal
TXN-8490,454,2023-11-18,electronics,469.2,-1,0.1,West,Cash
TXN-8491,285,2023-11-22,HOME ,296.85,10,0.2,North,
TXN-8492,839,2023-12-30,HOME ,438.91,3,,west ,PayPal
TXN-8493,,2023-11-10,Clothing,427.08,4,0.1,North,Cash
TXN-8494,477,2023-07-07,Clothing,328.49,-1,0.2,East,PayPal
TXN-8495,854,2023-01-06,HOME ,117.37,4,0.2,west ,Credit Card
TXN-8496,470,2023-12-20,Sports,263.08,2,0.2,South,PayPal
TXN-8497,,2023-04-16, Electronics ,487.58,5,0.0,South,Credit Card
TXN-8498,332,2023-01-26,electronics,62.07,5,0.0,South,Credit Card
TXN-8499,171,2023-11-26,HOME ,16.11,2,0.2,west ,
TXN-8500,,2023-03-28, Electronics ,427.42,1,0.2,west ,Cash
TXN-8501,,2023-04-30, Electronics ,173.46,2,0.2,West,Cash
TXN-8502,463,2023-09-21,clothing,448.76,4,0.1,west ,Credit Card
TXN-8503,503,2023-04-30,Sports,329.94,4,0.2,west ,Credit Card
TXN-8504,602,2023-03-15,Sports,69.8,3,0.1,East,Cash
TXN-8505,401,2023-10-01,HOME ,223.05,4,,South,
TXN-8506,281,2023-04-18,clothing,107.71,1,0.1,South,
TXN-8507,,2023-11-09,HOME ,127.14,1,,East,Credit Card
TXN-8508,,2023-06-30,HOME ,279.32,4,0.1,East,Cash
TXN-8509,673,2023-03-26,clothing,363.37,1,0.0,North,Credit Card
TXN-8510,,2023-11-28,HOME ,363.18,5,0.0,East,Credit Card
TXN-8511,359,2023-12-04,electronics,265.76,1,,South,
TXN-8512,,2023-10-24, Electronics ,297.28,2,0.2,West,Credit Card
TXN-8513,646,2023-04-14,clothing,155.13,-1,,South,Credit Card
TXN-8514,,2023-07-29, Electronics ,123.86,2,0.2,West,PayPal
TXN-8515,915,2023-08-30, Electronics ,92.7,10,0.2,East,Cash
TXN-8516,,2023-04-08,HOME ,318.88,-1,0.2,North,Cash
TXN-8517,,2023-12-07, Electronics ,497.33,-1,,East,PayPal
TXN-8518,247,2023-11-13,Sports,212.9,1,0.2,North,Cash
TXN-8519,208,2023-09-20,clothing,386.08,3,0.2,East,
TXN-8520,,2023-07-30,HOME ,429.71,4,0.1,East,Credit Card
TXN-8521,,2023-04-08,clothing,242.78,5,0.1,West,Cash
TXN-8522,967,2023-07-11,clothing,252.77,1,0.0,East,
TXN-8523,349,2023-09-13, Electronics ,327.94,-1,0.2,west ,PayPal
TXN-8524,925,2023-05-12,clothing,388.03,4,,South,PayPal
TXN-8525,345,2023-01-26,clothing,207.76,5,0.2,West,Cash
TXN-8526,,2023-12-16,HOME ,305.56,3,,West,PayPal
TXN-8527,433,2023-02-20,Sports,17.89,1,0.2,North,PayPal
TXN-8528,,2023-05-24, Electronics ,312.66,10,0.1,East,
TXN-8529,,2023-11-03,clothing,188.28,4,0.2,West,PayPal
TXN-8530,919,2023-06-16,HOME ,83.28,10,,South,
TXN-8531,565,2023-09-27,electronics,305.54,5,0.1,West,
TXN-8532,162,2023-04-17,Sports,42.0,-1,,West,
TXN-8533,324,2023-03-14, Electronics ,353.94,5,,West,Cash
TXN-8534,,2023-02-04,HOME ,140.02,3,0.1,North,Cash
TXN-8535,449,2023-04-25,Sports,368.36,3,,west ,Credit Card
TXN-8536,,2023-03-12,Sports,205.4,10,0.2,South,
TXN-8537,774,2023-07-25,clothing,28.91,3,0.1,South,PayPal
TXN-8538,754,2023-08-31,electronics,250.41,1,0.2,West,PayPal
TXN-8539,737,2023-02-08, Electronics ,256.77,3,0.0,West,PayPal
TXN-8540,,2023-08-13,clothing,170.9,5,0.0,North,Cash
TXN-8541,,2023-04-19,HOME ,157.05,3,0.2,North,Credit Card
TXN-8542,,2023-08-18,electronics,341.44,3,0.1,west ,PayPal
TXN-8543,,2023-11-30, Electronics ,200.1,3,0.1,west ,Credit Card
TXN-8544,,2023-10-21,clothing,289.06,4,,South,
TXN-8545,,2023-08-20,Sports,123.03,3,,South,Cash
TXN-8546,,2023-05-03,Sports,15.62,10,,East,Cash
TXN-8547,,2023-01-05,Clothing,283.86,-1,0.1,west ,PayPal
TXN-8548,899,2023-02-20, Electronics ,235.13,1,0.1,North,
TXN-8549,711,2023-09-12,Sports,427.73,4,,North,PayPal
TXN-8550,,2023-12-28, Electronics ,212.96,2,0.0,South,Credit Card
TXN-8551,234,2023-03-16,clothing,453.84,1,0.2,East,
TXN-8552,543,2023-12-23,Sports,169.62,3,0.2,west ,
TXN-8553,,2023-04-04,Sports,183.88,3,0.0,East,PayPal
TXN-8554,657,2023-04-11,electronics,96.03,5,0.2,North,Credit Card
TXN-8555,,2023-11-03, Electronics ,233.04,10,0.2,west ,Cash
TXN-8556,,2023-06-01,clothing,227.68,10,0.2,west ,Cash
TXN-8557,,2023-01-14,Clothing,408.13,2,0.2,West,PayPal
TXN-8558,149,2023-08-10,HOME ,425.57,3,0.2,South,
TXN-8559,,2023-08-30, Electronics ,255.5,10,0.0,West,
TXN-8560,653,2023-09-08,clothing,441.05,-1,0.0,North,Credit Card
TXN-8561,,2023-08-29,Sports,197.72,5,0.0,North,PayPal
TXN-8562,263,2023-01-13,Clothing,460.57,5,,East,PayPal
TXN-8563,322,2023-03-11,clothing,178.39,1,0.1,North,Cash
TXN-8564,203,2023-05-14,HOME ,330.76,3,0.1,North,PayPal
TXN-8565,858,2023-03-28,HOME ,136.33,10,0.0,west ,Cash
TXN-8566,208,2023-04-07,electronics,395.65,2,0.2,East,PayPal
TXN-8567,,2023-02-19,Sports,390.44,2,,west ,PayPal
TXN-8568,,2023-11-05,HOME ,22.8,4,0.1,West,PayPal
TXN-8569,,2023-07-09,Clothing,486.64,1,0.0,South,Credit Card
TXN-8570,393,2023-01-06,Sports,59.57,1,0.1,west ,Cash
TXN-8571,,2023-08-20, Electronics ,303.86,4,0.0,West,Credit Card
TXN-8572,665,2023-04-25,Sports,45.02,2,0.2,west ,Credit Card
TXN-8573,606,2023-12-03, Electronics ,119.55,3,0.2,West,Credit Card
TXN-8574,,2023-12-30,electronics,450.7,3,0.2,west ,Credit Card
TXN-8575,293,2023-03-14,Clothing,403.09,10,,west ,Credit Card
TXN-8576,444,2023-12-10,electronics,374.12,2,0.0,west ,Cash
TXN-8577,,2023-04-03,electronics,231.25,-1,0.1,west ,
TXN-8578,,2023-04-14,clothing,472.08,-1,0.0,East,Credit Card
TXN-8579,362,2023-03-26,Clothing,454.78,10,,west ,Cash
TXN-8580,,2023-03-05, Electronics ,413.0,10,0.1,South,PayPal
TXN-8581,114,2023-12-23,Clothing,280.28,3,0.2,west ,
TXN-8582,278,2023-04-25,HOME ,285.29,4,0.0,west ,PayPal
TXN-8583,405,2023-02-17, Electronics ,450.6,3,0.2,West,
TXN-8584,,2023-04-23,clothing,353.87,-1,0.2,North,Cash
TXN-8585,529,2023-08-22,clothing,433.63,1,0.2,South,PayPal
TXN-8586,,2023-10-21,clothing,133.82,3,,North,
TXN-8587,380,2023-04-27,HOME ,321.96,1,0.0,North,Cash
TXN-8588,,2023-03-05,Sports,86.46,1,0.2,North,
TXN-8589,,2023-06-18,HOME ,67.3,10,0.1,West,PayPal
TXN-8590,835,2023-12-09, Electronics ,403.94,10,0.2,North,PayPal
TXN-8591,234,2023-01-23,electronics,84.31,-1,0.1,South,
TXN-8592,,2023-12-08,HOME ,396.13,-1,0.1,west ,
TXN-8593,,2023-03-26,electronics,156.38,-1,,South,
TXN-8594,,2023-06-21, Electronics ,77.73,2,0.0,west ,
TXN-8595,790,2023-10-02,Clothing,174.59,4,,West,PayPal
TXN-8596,,2023-01-21,Clothing,472.88,3,,South,Cash
TXN-8597,,2023-08-03,HOME ,362.25,5,0.0,South,Credit Card
TXN-8598,,2023-06-12,clothing,442.59,-1,0.0,west ,Cash
TXN-8599,317,2023-07-23, Electronics ,173.75,10,,West,Cash
TXN-8600,,2023-02-23,clothing,141.41,-1,0.1,west ,PayPal
TXN-8601,747,2023-01-05,HOME ,92.59,1,0.2,South,Cash
TXN-8602,,2023-06-13,Clothing,418.68,2,0.2,North,Cash
TXN-8603,,2023-10-04,electronics,443.96,4,0.0,West,Credit Card
TXN-8604,413,2023-10-24,electronics,242.78,4,0.2,west ,Cash
TXN-8605,,2023-01-01,Sports,29.0,10,,west ,Credit Card
TXN-8606,,2023-11-02,HOME ,33.75,5,0.1,North,Credit Card
TXN-8607,291,2023-09-12,Sports,254.4,-1,0.0,East,PayPal
TXN-8608,120,2023-10-24,clothing,111.32,3,,West,Credit Card
TXN-8609,453,2023-10-16,Sports,293.35,2,0.1,west ,Cash
TXN-8610,203,2023-12-23,Sports,298.09,-1,0.1,South,Cash
TXN-8611,325,2023-03-13,Clothing,185.17,10,0.2,North,Cash
TXN-8612,876,2023-08-05,clothing,248.25,1,0.1,North,PayPal
TXN-8613,787,2023-02-15,Clothing,421.67,10,0.2,East,Cash
TXN-8614,,2023-01-08,clothing,341.86,10,,North,Credit Card
TXN-8615,794,2023-07-19,electronics,55.87,-1,,North,PayPal
TXN-8616,,2023-12-14,electronics,424.54,3,0.1,North,Cash
TXN-8617,,2023-11-21,Sports,15.1,1,,South,Credit Card
TXN-8618,415,2023-05-05,Clothing,97.23,5,0.2,North,Cash
TXN-8619,410,2023-02-22,clothing,46.91,4,0.2,West,PayPal
TXN-8620,,2023-04-13,Sports,43.98,2,0.2,North,Credit Card
TXN-8621,260,2023-05-09,clothing,50.63,1,,west ,
TXN-8622,,2023-08-13,HOME ,197.87,3,0.1,West,PayPal
TXN-8623,311,2023-01-18,electronics,148.29,5,0.0,West,Cash
TXN-8624,295,2023-10-26,electronics,333.28,-1,,North,Credit Card
TXN-8625,,2023-07-14, Electronics ,464.74,3,0.0,South,
TXN-8626,814,2023-11-15,clothing,140.6,3,,west ,PayPal
TXN-8627,,2023-12-20,Sports,147.29,2,0.0,west ,PayPal
TXN-8628,343,2023-05-16,Clothing,107.2,3,,East,
TXN-8629,,2023-04-20,clothing,132.07,1,0.2,west ,PayPal
TXN-8630,718,2023-11-29, Electronics ,131.01,1,0.2,North,
TXN-8631,,2023-12-17,electronics,326.38,3,0.0,East,
TXN-8632,702,2023-08-18,HOME ,462.2,-1,0.2,West,Cash
TXN-8633,782,2023-07-15, Electronics ,454.16,3,0.0,South,Cash
TXN-8634,327,2023-03-21,HOME ,284.59,-1,0.1,East,
TXN-8635,273,2023-11-03,Sports,142.38,3,0.0,East,Cash
TXN-8636,,2023-03-17,HOME ,63.19,1,,East,
TXN-8637,,2023-02-06,Sports,36.85,3,0.2,South,Credit Card
TXN-8638,999,2023-08-13,clothing,159.73,3,,North,Cash
TXN-8639,893,2023-02-06,clothing,312.2,3,0.1,West,Cash
TXN-8640,,2023-07-14,Clothing,305.6,1,,West,
TXN-8641,907,2023-06-06,Clothing,96.36,2,0.1,West,Cash
TXN-8642,901,2023-04-01,electronics,336.88,5,,North,PayPal
TXN-8643,872,2023-08-07, Electronics ,88.14,10,,West,Cash
TXN-8644,774,2023-10-26,HOME ,349.58,-1,,west ,Credit Card
TXN-8645,,2023-06-27,Sports,482.24,5,0.0,East,Credit Card
TXN-8646,,2023-08-30,clothing,80.17,10,,west ,Cash
TXN-8647,633,2023-01-16,Sports,426.89,2,,North,
TXN-8648,,2023-11-12,clothing,318.17,10,,East,Credit Card
TXN-8649,286,2023-06-22,HOME ,64.31,10,0.1,west ,Credit Card
TXN-8650,,2023-09-14,Sports,441.42,2,,West,Credit Card
TXN-8650,,2023-09-14,Sports,441.42,2,,West,Credit Card
TXN-8651,,2023-10-25,Sports,499.45,-1,0.1,South,PayPal
TXN-8652,489,2023-09-09, Electronics ,206.01,10,0.1,west ,Credit Card
TXN-8653,,2023-10-04,electronics,172.22,3,0.1,South,Cash
TXN-8654,401,2023-07-07,Clothing,466.25,1,0.0,East,Cash
TXN-8655,,2023-04-23,Clothing,280.15,10,0.2,South,Cash
TXN-8656,936,2023-06-23, Electronics ,38.01,10,0.2,North,Credit Card
TXN-8657,,2023-11-26,Sports,384.42,-1,0.2,west ,Credit Card
TXN-8658,,2023-10-19,clothing,324.25,1,0.0,East,PayPal
TXN-8659,266,2023-07-11,Sports,37.48,-1,0.0,West,
TXN-8660,512,2023-03-24,electronics,308.54,5,0.1,west ,Credit Card
TXN-8661,,2023-06-29,Sports,431.53,4,0.0,West,Credit Card
TXN-8662,,2023-05-13,Clothing,377.51,5,0.1,West,Credit Card
TXN-8663,858,2023-06-11,clothing,283.28,1,,West,Cash
TXN-8664,391,2023-05-25,Sports,353.45,1,0.0,South,Cash
TXN-8665,758,2023-08-09,Sports,278.15,10,0.2,East,
TXN-8666,544,2023-02-25,HOME ,467.4,3,0.0,West,Credit Card
TXN-8667,,2023-06-07,Clothing,38.19,3,,West,
TXN-8668,128,2023-08-30,electronics,87.21,4,,North,Cash
TXN-8669,,2023-04-27, Electronics ,231.71,4,0.0,South,
TXN-8670,,2023-12-31,Clothing,75.59,3,0.1,North,Credit Card
TXN-8671,,2023-11-16,electronics,159.34,10,0.2,South,Credit Card
TXN-8672,,2023-07-10,Clothing,201.87,4,0.2,South,
TXN-8673,,2023-06-05,clothing,347.42,-1,,west ,Cash
TXN-8674,,2023-07-11,Sports,446.51,2,0.2,West,PayPal
TXN-8675,666,2023-06-25,Clothing,217.83,3,,South,Credit Card
TXN-8676,,2023-02-12,clothing,327.97,1,0.1,South,
TXN-8677,,2023-04-21,electronics,448.59,3,0.2,west ,
TXN-8678,,2023-07-21,electronics,237.28,5,,East,
TXN-8679,,2023-02-25,electronics,397.23,-1,,East,PayPal
TXN-8680,372,2023-10-25,Sports,62.78,5,,East,Credit Card
TXN-8681,,2023-06-11,Sports,475.8,10,0.2,East,Credit Card
TXN-8682,522,2023-03-20, Electronics ,27.07,-1,,South,
TXN-8683,,2023-11-14,Sports,462.5,1,,west ,PayPal
TXN-8684,319,2023-04-02,Sports,461.99,3,0.1,North,
TXN-8685,915,2023-06-05,clothing,216.0,4,0.0,South,Credit Card
TXN-8686,,2023-08-31,electronics,347.31,3,0.1,West,
TXN-8687,,2023-08-05,electronics,52.28,2,,North,Credit Card
TXN-8688,261,2023-12-12,electronics,376.63,2,0.2,East,Credit Card
TXN-8689,,2023-05-22,Sports,23.36,5,0.0,East,Credit Card
TXN-8690,,2023-11-24,Clothing,342.14,2,0.1,west ,Cash
TXN-8691,305,2023-01-17,HOME ,170.61,3,,west ,Cash
TXN-8692,733,2023-03-18,clothing,432.53,10,0.0,North,
TXN-8693,,2023-12-14,electronics,452.15,5,,East,Credit Card
TXN-8694,,2023-03-11,Clothing,37.54,4,0.0,South,Cash
TXN-8695,247,2023-07-13,Clothing,465.73,3,0.1,North,
TXN-8696,,2023-08-08,Sports,267.22,3,0.0,west ,Credit Card
TXN-8697,,2023-11-09,Sports,79.41,-1,,West,Credit Card
TXN-8698,250,2023-01-21,HOME ,200.89,2,0.1,West,Cash
TXN-8699,718,2023-12-12,Clothing,363.67,3,,East,Credit Card
TXN-8700,951,2023-08-05,Sports,354.22,1,0.1,North,
