order_id,customer_id,order_date,product_category,product_name,price,quantity,total_amount,payment_method,city,delivery_days,rating,month,month_name
5913,C928,2024-01-08,Furniture,Bed,17850,2,35700,UPI,Mumbai,7.0,2,1,January
5914,C919,2024-02-07,Groceries,Rice,31340,4,125360,Card,Delhi,9.0,1,2,February
5915,C569,2024-03-18,Furniture,Sofa,116575,2,46630,Card,Bangalore,2.0,3,3,March
5916,C839,2024-02-06,Groceries,Oil,24077,2,48154,UPI,Chennai,6.0,1,2,February
5917,C297,2024-03-06,Electronics,Speaker,54268,2,108536,COD,Mumbai,4.0,1,3,March
5918,C979,2024-01-01,Furniture,Sofa,39525,4,158100,COD,Bangalore,7.0,1,1,January
5919,C201,2024-03-22,Groceries,Unknown,8503,4,34012,COD,Pune,6.0,4,3,March
5920,C770,2024-02-09,Clothing,T-shirt,12994,3,38982,COD,Mumbai,4.0,5,2,February
5921,C596,2024-03-09,Electronics,Tablet,48062,4,192248,UPI,Mumbai,9.0,1,3,March
5922,C827,2024-03-03,Clothing,Shorts,5602,1,5602,UPI,Delhi,7.0,2,3,March
5923,C502,2024-03-26,Electronics,Mobile,35029,4,140116,COD,Delhi,7.0,4,3,March
5924,C391,2024-01-18,Electronics,Speaker,13165,1,13165,UPI,Bangalore,9.0,4,1,January
5925,C296,2024-01-22,Furniture,Bed,58709,4,234836,COD,Delhi,5.0,4,1,January
5926,C567,2024-02-05,Clothing,Shirt,50854,1,50854,COD,Chennai,7.0,5,2,February
5927,C122,2024-02-03,Furniture,Chair,52414,3,157242,Card,Delhi,5.0,2,2,February
5928,C120,2024-03-10,Furniture,Table,29753,4,119012,COD,Chennai,3.0,5,3,March
5929,C302,2024-02-01,Groceries,Oil,21553,1,21553,Card,Pune,8.0,4,2,February
5930,C628,2024-01-25,Clothing,T-shirt,26930,3,80790,COD,Bangalore,9.0,5,1,January
5931,C410,2024-01-17,Electronics,Speaker,47594,1,47594,Card,Mumbai,1.0,5,1,January
5932,C468,2024-03-01,Electronics,Headphones,59152,3,177456,UPI,Pune,5.0,4,3,March
5933,C941,2024-01-25,Electronics,Tablet,59689,3,179067,UPI,Pune,3.0,1,1,January
5934,C490,2024-03-06,Clothing,Shirt,55940,4,44752,UPI,Pune,5.0,1,3,March
5935,C431,2024-02-21,Electronics,Mobile,11829,1,11829,UPI,Delhi,3.0,5,2,February
5936,C792,2024-01-21,Furniture,Table,8385,2,16770,Card,Pune,2.0,2,1,January
5937,C362,2024-03-28,Electronics,Tablet,288045,3,172827,UPI,Pune,7.0,2,3,March
5938,C512,2024-01-25,Electronics,Speaker,8734,2,17468,UPI,Chennai,8.0,2,1,January
5939,C786,2024-03-15,Clothing,Shorts,5534,2,11068,COD,Bangalore,3.0,1,3,March
5940,C114,2024-03-02,Clothing,Jeans,58599,2,117198,Card,Bangalore,3.0,1,3,March
5941,C180,2024-01-16,Clothing,Shirt,136785,4,109428,Card,Delhi,4.0,3,1,January
5942,C879,2024-02-02,Clothing,T-shirt,47982,3,143946,UPI,Bangalore,9.0,2,2,February
5943,C742,2024-03-09,Groceries,Oil,10522,3,31566,UPI,Bangalore,3.0,3,3,March
5944,C892,2024-02-02,Electronics,Tablet,13538,1,13538,COD,Chennai,1.0,3,2,February
5945,C216,2024-01-04,Groceries,Wheat,48613,1,48613,Card,Bangalore,2.0,4,1,January
5946,C898,2024-03-29,Groceries,Rice,25680,2,51360,COD,Mumbai,5.0,4,3,March
5947,C763,2024-01-24,Electronics,Mobile,13630,1,13630,COD,Delhi,2.0,5,1,January
5948,C603,2024-03-23,Electronics,Speaker,51622,1,51622,Card,Pune,7.0,3,3,March
5949,C981,2024-01-06,Electronics,Tablet,3846,2,7692,UPI,Bangalore,5.0,5,1,January
5950,C162,2024-01-08,Groceries,Rice,209785,1,41957,Card,Bangalore,9.0,1,1,January
5951,C137,2024-02-21,Groceries,Rice,47356,4,189424,UPI,Bangalore,2.0,5,2,February
5952,C551,2024-03-17,Furniture,Unknown,805,2,1610,UPI,Bangalore,7.0,3,3,March
5953,C471,2024-03-03,Electronics,Headphones,38224,2,76448,COD,Chennai,5.0,3,3,March
5954,C746,2024-02-28,Clothing,T-shirt,56527,3,169581,COD,Bangalore,7.0,3,2,February
5955,C400,2024-02-05,Groceries,Rice,46602,2,93204,Card,Pune,2.0,1,2,February
5956,C182,2024-01-29,Clothing,Shirt,22965,2,45930,Card,Bangalore,6.0,5,1,January
5957,C864,2024-02-24,Clothing,Jeans,29049,2,58098,COD,Delhi,7.0,3,2,February
5958,C948,2024-02-10,Electronics,Laptop,16922,2,33844,COD,Mumbai,5.0,2,2,February
5959,C879,2024-02-11,Furniture,Table,28470,4,113880,UPI,Chennai,4.0,3,2,February
5960,C497,2024-03-17,Furniture,Bed,11491,3,34473,COD,Delhi,5.0,5,3,March
5961,C235,2024-02-19,Clothing,Jeans,2810,2,5620,COD,Delhi,1.0,5,2,February
5962,C206,2024-02-17,Groceries,Oil,34258,4,137032,Card,Chennai,7.0,5,2,February
5963,C105,2024-01-11,Furniture,Chair,51040,4,204160,Card,Pune,1.0,2,1,January
5964,C597,2024-03-25,Groceries,Oil,31339,3,94017,UPI,Bangalore,9.0,3,3,March
5965,C818,2024-03-29,Electronics,Speaker,51369,2,102738,Card,Pune,6.0,2,3,March
5966,C449,2024-01-17,Clothing,Jeans,55738,3,167214,UPI,Bangalore,2.0,2,1,January
5967,C710,2024-01-13,Clothing,Jacket,8754,2,17508,Card,Pune,4.0,2,1,January
5968,C143,2024-02-08,Groceries,Sugar,55509,1,55509,COD,Pune,8.0,5,2,February
5969,C920,2024-01-28,Furniture,Bed,44293,1,44293,COD,Pune,3.0,1,1,January
5970,C917,2024-03-11,Groceries,Oil,46410,3,139230,UPI,Bangalore,9.0,4,3,March
5971,C685,2024-02-19,Furniture,Table,48094,4,192376,Card,Delhi,7.0,5,2,February
5972,C131,2024-01-24,Groceries,Rice,8403,3,25209,COD,Pune,6.0,3,1,January
5973,C886,2024-03-13,Groceries,Oil,22447,3,67341,UPI,Bangalore,3.0,1,3,March
5974,C995,2024-01-11,Furniture,Table,40852,2,81704,COD,Mumbai,5.0,4,1,January
5975,C931,2024-01-01,Furniture,Table,13963,4,55852,Card,Bangalore,9.0,2,1,January
5976,C613,2024-03-23,Clothing,Shorts,52050,3,156150,Unknown,Bangalore,8.0,4,3,March
5977,C179,2024-02-06,Furniture,Table,23627,1,23627,UPI,Mumbai,5.0,1,2,February
5978,C893,2024-01-06,Furniture,Chair,22410,2,44820,COD,Chennai,6.0,2,1,January
5979,C913,2024-02-11,Clothing,Jeans,5656,2,11312,Card,Mumbai,2.0,3,2,February
5980,C982,2024-02-04,Clothing,Shirt,14299,2,28598,UPI,Chennai,3.0,4,2,February
5981,C464,2024-03-08,Clothing,Shirt,30272,4,121088,COD,Chennai,4.0,5,3,March
5982,C490,2024-03-23,Furniture,Bed,2739,2,5478,Card,Bangalore,1.0,1,3,March
5983,C884,2024-01-12,Groceries,Sugar,56748,2,113496,Card,Delhi,9.0,5,1,January
5984,C770,2024-03-17,Clothing,Unknown,194875,3,116925,UPI,Chennai,6.0,2,3,March
5985,C247,2024-03-25,Furniture,Bed,23910,2,47820,COD,Delhi,3.0,3,3,March
5986,C491,2024-01-05,Groceries,Rice,142150,1,28430,UPI,Chennai,4.0,3,1,January
5987,C550,2024-03-12,Electronics,Headphones,46883,2,93766,COD,Bangalore,5.0,3,3,March
5988,C391,2024-03-20,Clothing,Shirt,7672,3,23016,Card,Mumbai,5.0,4,3,March
5989,C716,2024-01-26,Furniture,Table,58776,2,117552,UPI,Chennai,4.0,2,1,January
5990,C236,2024-03-18,Groceries,Sugar,4423,1,4423,COD,Delhi,4.0,4,3,March
5991,C520,2024-03-28,Clothing,Jacket,4866,2,9732,UPI,Pune,1.0,5,3,March
5992,C150,2024-02-24,Electronics,Headphones,2139,1,2139,UPI,Delhi,1.0,5,2,February
5993,C764,2024-03-07,Electronics,Tablet,1560,2,3120,Card,Pune,6.0,4,3,March
5994,C487,2024-02-14,Furniture,Table,11293,2,22586,COD,Mumbai,7.0,3,2,February
5995,C574,2024-02-24,Groceries,Sugar,13789,1,13789,COD,Pune,1.0,3,2,February
5996,C235,2024-03-01,Groceries,Wheat,7034,4,28136,COD,Chennai,1.0,2,3,March
5997,C483,2024-01-14,Groceries,Rice,108365,3,65019,COD,Mumbai,3.0,5,1,January
5998,C972,2024-03-27,Clothing,Shirt,25215,3,75645,Card,Mumbai,8.0,3,3,March
5999,C804,2024-03-29,Clothing,Jeans,32589,2,65178,Card,Pune,7.0,2,3,March
6000,C421,2024-01-31,Electronics,Laptop,8853,1,8853,Card,Bangalore,3.0,4,1,January
6001,C268,2024-02-28,Clothing,T-shirt,17840,4,71360,Card,Bangalore,8.0,2,2,February
6002,C374,2024-01-02,Clothing,Shorts,43588,1,43588,UPI,Mumbai,3.0,4,1,January
6003,C528,2024-02-23,Furniture,Chair,29695,1,29695,Card,Delhi,2.0,1,2,February
6004,C377,2024-02-09,Clothing,Jeans,505,1,505,Card,Pune,7.0,1,2,February
6005,C679,2024-01-07,Electronics,Tablet,41328,3,123984,Card,Delhi,5.0,4,1,January
6006,C446,2024-02-28,Groceries,Rice,280415,2,112166,Card,Delhi,1.0,4,2,February
6007,C642,2024-03-13,Clothing,Jeans,17860,2,35720,COD,Bangalore,5.0,4,3,March
6008,C610,2024-01-21,Furniture,Table,28215,4,112860,UPI,Delhi,3.0,2,1,January
6009,C949,2024-03-18,Electronics,Headphones,1398,4,5592,Card,Pune,8.0,5,3,March
6010,C312,2024-03-05,Furniture,Sofa,19887,4,79548,UPI,Chennai,2.0,3,3,March
6011,C486,2024-01-28,Clothing,T-shirt,44031,1,44031,UPI,Chennai,7.0,4,1,January
6012,C414,2024-01-25,Electronics,Tablet,36836,1,36836,Card,Pune,6.0,1,1,January
6013,C298,2024-01-23,Groceries,Wheat,5164,1,5164,COD,Pune,6.0,2,1,January
6014,C755,2024-03-27,Groceries,Wheat,58069,1,58069,COD,Bangalore,7.0,4,3,March
6015,C837,2024-01-04,Furniture,Table,23251,2,46502,Unknown,Mumbai,4.0,4,1,January
6016,C858,2024-02-04,Furniture,Chair,27683,2,55366,Card,Delhi,5.0,3,2,February
6017,C112,2024-01-08,Electronics,Headphones,55040,1,55040,UPI,Mumbai,2.0,3,1,January
6018,C893,2024-02-07,Electronics,Tablet,10270,2,20540,COD,Chennai,4.0,2,2,February
6019,C412,2024-01-25,Clothing,Jeans,52961,2,105922,COD,Chennai,2.0,3,1,January
6020,C491,2024-01-11,Groceries,Oil,47954,1,47954,UPI,Pune,8.0,4,1,January
6021,C370,2024-02-25,Clothing,T-shirt,25284,4,101136,COD,Pune,3.0,3,2,February
6022,C268,2024-02-16,Electronics,Mobile,5489,4,21956,UPI,Bangalore,4.0,5,2,February
6023,C200,2024-03-03,Electronics,Mobile,39254,4,157016,COD,Bangalore,1.0,4,3,March
6024,C630,2024-03-13,Groceries,Oil,4224,1,4224,COD,Bangalore,5.0,2,3,March
6025,C572,2024-02-26,Clothing,Shirt,6077,1,6077,COD,Mumbai,6.0,4,2,February
6026,C186,2024-02-24,Groceries,Wheat,29884,1,29884,COD,Chennai,5.0,4,2,February
6027,C484,2024-01-12,Furniture,Bed,4111,1,4111,COD,Pune,3.0,4,1,January
6028,C693,2024-03-14,Groceries,Oil,58005,4,232020,UPI,Pune,7.0,2,3,March
6029,C581,2024-01-25,Electronics,Laptop,25192,3,75576,Card,Delhi,8.0,3,1,January
6030,C529,2024-01-11,Furniture,Sofa,45980,3,137940,UPI,Chennai,6.0,5,1,January
6031,C333,2024-02-17,Groceries,Oil,31513,2,63026,UPI,Pune,8.0,3,2,February
6032,C336,2024-02-02,Electronics,Laptop,48756,3,146268,UPI,Delhi,5.0,4,2,February
6033,C549,2024-02-26,Electronics,Mobile,27202,2,54404,UPI,Mumbai,5.0,5,2,February
6034,C373,2024-01-11,Clothing,Shorts,16102,2,32204,UPI,Chennai,7.0,3,1,January
6035,C683,2024-01-31,Electronics,Headphones,46921,2,93842,COD,Delhi,8.0,3,1,January
6036,C121,2024-01-05,Furniture,Table,18039,2,36078,UPI,Pune,7.0,4,1,January
6037,C229,2024-02-01,Electronics,Unknown,35235,1,35235,COD,Mumbai,3.0,1,2,February
6038,C944,2024-03-25,Groceries,Rice,212405,4,169924,COD,Pune,5.0,1,3,March
6039,C658,2024-03-09,Clothing,Unknown,30883,4,123532,COD,Chennai,8.0,3,3,March
6040,C347,2024-02-19,Groceries,Sugar,50409,2,100818,UPI,Bangalore,1.0,3,2,February
6041,C670,2024-01-19,Groceries,Oil,16610,2,33220,Card,Pune,3.0,4,1,January
6042,C227,2024-01-25,Groceries,Sugar,7242,3,21726,Card,Mumbai,1.0,3,1,January
6043,C182,2024-01-23,Groceries,Rice,22659,4,90636,UPI,Delhi,5.0,4,1,January
6044,C618,2024-02-13,Groceries,Rice,21806,3,65418,COD,Mumbai,7.0,3,2,February
6045,C634,2024-02-27,Clothing,Jeans,58759,2,117518,COD,Chennai,4.0,3,2,February
6046,C747,2024-03-07,Groceries,Rice,5692,4,22768,COD,Delhi,2.0,4,3,March
6047,C564,2024-01-22,Groceries,Rice,44255,4,177020,Card,Chennai,6.0,3,1,January
6048,C991,2024-03-21,Groceries,Oil,10256,4,41024,COD,Pune,7.0,2,3,March
6049,C246,2024-01-26,Electronics,Headphones,9094,2,18188,UPI,Pune,4.0,5,1,January
6050,C303,2024-03-29,Groceries,Rice,21643,3,64929,Card,Pune,8.0,2,3,March
6051,C938,2024-01-24,Electronics,Mobile,5585,2,11170,UPI,Mumbai,2.0,5,1,January
6052,C683,2024-02-07,Electronics,Tablet,46724,3,140172,Card,Bangalore,5.0,1,2,February
6053,C191,2024-02-23,Clothing,Shorts,12064,4,48256,Card,Pune,4.0,4,2,February
6054,C475,2024-02-10,Clothing,Shorts,39584,4,158336,Card,Mumbai,5.0,5,2,February
6055,C943,2024-02-06,Groceries,Sugar,14445,3,43335,UPI,Pune,5.0,2,2,February
6056,C238,2024-01-02,Groceries,Rice,41249,2,82498,COD,Chennai,9.0,3,1,January
6057,C506,2024-01-07,Furniture,Chair,30385,1,30385,COD,Mumbai,8.0,5,1,January
6058,C583,2024-03-20,Electronics,Headphones,50181,2,100362,Card,Pune,5.0,3,3,March
6059,C731,2024-02-04,Furniture,Table,28314,1,28314,Card,Delhi,5.0,2,2,February
6060,C790,2024-01-01,Groceries,Oil,16760,2,33520,COD,Mumbai,9.0,1,1,January
6061,C215,2024-01-20,Electronics,Laptop,25436,2,50872,Card,Mumbai,5.0,3,1,January
6062,C951,2024-01-24,Furniture,Sofa,48959,2,97918,Card,Chennai,5.0,1,1,January
6063,C994,2024-01-24,Furniture,Table,43756,2,87512,Card,Mumbai,5.0,1,1,January
6064,C911,2024-01-30,Furniture,Sofa,27675,4,110700,UPI,Mumbai,3.0,5,1,January
6065,C930,2024-01-17,Clothing,Shirt,4918,4,19672,UPI,Chennai,4.0,2,1,January
6066,C850,2024-02-29,Groceries,Sugar,345,1,345,UPI,Delhi,5.0,3,2,February
6067,C633,2024-03-03,Clothing,T-shirt,3798,4,15192,Card,Chennai,1.0,3,3,March
6068,C535,2024-03-20,Electronics,Tablet,40397,3,121191,Card,Mumbai,6.0,4,3,March
6069,C752,2024-02-01,Furniture,Unknown,25818,1,25818,Card,Pune,4.0,1,2,February
6070,C148,2024-02-06,Clothing,Shorts,36789,2,73578,COD,Delhi,7.0,3,2,February
6071,C400,2024-02-12,Furniture,Chair,28830,2,11532,Card,Pune,2.0,1,2,February
6072,C742,2024-02-13,Electronics,Speaker,21916,1,21916,COD,Chennai,7.0,1,2,February
6073,C245,2024-02-25,Electronics,Speaker,58704,2,117408,UPI,Pune,4.0,1,2,February
6074,C290,2024-03-27,Electronics,Laptop,21182,3,63546,COD,Mumbai,2.0,1,3,March
6075,C209,2024-03-22,Clothing,Shorts,16310,1,16310,UPI,Bangalore,3.0,3,3,March
6076,C163,2024-02-22,Furniture,Table,1093,2,2186,Card,Chennai,6.0,1,2,February
6077,C985,2024-03-13,Electronics,Tablet,13813,1,13813,UPI,Mumbai,5.0,3,3,March
6078,C809,2024-03-08,Clothing,Shirt,85335,2,34134,COD,Bangalore,6.0,3,3,March
6079,C236,2024-01-11,Groceries,Oil,59564,2,119128,COD,Bangalore,4.0,4,1,January
6080,C669,2024-03-18,Clothing,Jeans,15090,3,45270,Card,Pune,6.0,4,3,March
6081,C794,2024-01-06,Groceries,Wheat,55725,3,167175,UPI,Delhi,3.0,1,1,January
6082,C728,2024-02-27,Groceries,Unknown,12935,2,25870,COD,Mumbai,2.0,5,2,February
6083,C135,2024-03-10,Furniture,Bed,44382,4,177528,COD,Pune,1.0,2,3,March
6084,C261,2024-02-13,Furniture,Bed,3366,2,6732,Card,Chennai,4.0,4,2,February
6085,C685,2024-02-08,Electronics,Headphones,12401,1,12401,COD,Delhi,7.0,4,2,February
6086,C334,2024-01-03,Groceries,Sugar,52562,1,52562,Card,Chennai,3.0,4,1,January
6087,C311,2024-03-28,Electronics,Laptop,19535,2,39070,COD,Bangalore,4.0,3,3,March
6088,C192,2024-01-05,Groceries,Sugar,38412,4,153648,UPI,Bangalore,1.0,2,1,January
6089,C865,2024-01-16,Clothing,Shirt,34715,1,34715,COD,Chennai,9.0,2,1,January
6090,C569,2024-01-28,Groceries,Sugar,53962,3,161886,Card,Delhi,4.0,4,1,January
6091,C886,2024-03-15,Groceries,Wheat,4269,4,17076,Card,Mumbai,8.0,5,3,March
6092,C497,2024-03-22,Electronics,Headphones,18649,4,74596,Card,Pune,8.0,3,3,March
6093,C132,2024-03-20,Furniture,Chair,36383,3,109149,COD,Pune,2.0,4,3,March
6094,C840,2024-02-22,Groceries,Sugar,40998,1,40998,UPI,Bangalore,8.0,3,2,February
6095,C669,2024-01-04,Groceries,Wheat,37312,4,149248,Card,Delhi,2.0,3,1,January
6096,C848,2024-01-19,Clothing,Jacket,14059,3,42177,Card,Mumbai,8.0,2,1,January
6097,C647,2024-01-24,Furniture,Sofa,51250,2,102500,UPI,Chennai,1.0,1,1,January
6098,C977,2024-02-05,Electronics,Laptop,28935,2,57870,UPI,Bangalore,2.0,1,2,February
6099,C551,2024-03-19,Groceries,Wheat,40927,2,81854,UPI,Chennai,2.0,3,3,March
6100,C572,2024-02-20,Groceries,Wheat,33446,1,33446,Card,Delhi,5.0,2,2,February
6101,C677,2024-03-22,Groceries,Sugar,7991,2,15982,COD,Chennai,5.0,5,3,March
6102,C547,2024-03-12,Furniture,Chair,56252,4,225008,UPI,Chennai,5.0,1,3,March
6103,C801,2024-02-06,Groceries,Wheat,50871,2,101742,Card,Pune,1.0,4,2,February
6104,C644,2024-01-28,Groceries,Sugar,9565,2,19130,UPI,Mumbai,8.0,4,1,January
6105,C209,2024-02-18,Furniture,Bed,44553,1,44553,Unknown,Pune,3.0,2,2,February
6106,C811,2024-03-09,Clothing,Jeans,36274,2,72548,UPI,Bangalore,7.0,2,3,March
6107,C978,2024-02-01,Electronics,Speaker,18243,4,72972,COD,Chennai,4.0,4,2,February
6108,C591,2024-02-29,Electronics,Unknown,28771,4,115084,UPI,Pune,5.0,4,2,February
6109,C603,2024-02-15,Furniture,Table,37321,3,111963,COD,Mumbai,9.0,5,2,February
6110,C436,2024-01-09,Furniture,Table,28851,1,28851,UPI,Delhi,6.0,4,1,January
6111,C940,2024-01-12,Groceries,Wheat,18715,2,37430,UPI,Mumbai,5.0,2,1,January
6112,C419,2024-02-17,Groceries,Rice,19994,1,19994,COD,Chennai,2.0,2,2,February
6113,C336,2024-02-23,Groceries,Rice,31326,2,62652,UPI,Delhi,9.0,5,2,February
6114,C112,2024-02-29,Groceries,Unknown,3536,2,7072,Card,Bangalore,9.0,2,2,February
6115,C355,2024-02-26,Groceries,Sugar,20646,4,82584,UPI,Pune,3.0,3,2,February
6116,C355,2024-01-11,Furniture,Table,25690,4,102760,COD,Chennai,9.0,3,1,January
6117,C154,2024-01-25,Groceries,Sugar,18662,4,74648,COD,Chennai,8.0,4,1,January
6118,C896,2024-01-27,Groceries,Oil,9209,2,18418,Card,Bangalore,5.0,2,1,January
6119,C607,2024-02-03,Furniture,Chair,40683,2,81366,COD,Pune,5.0,3,2,February
6120,C559,2024-03-28,Groceries,Rice,24744,3,74232,Card,Bangalore,5.0,5,3,March
6121,C729,2024-01-01,Electronics,Headphones,22674,4,90696,UPI,Mumbai,1.0,2,1,January
6122,C414,2024-02-20,Electronics,Speaker,961,3,2883,Card,Mumbai,8.0,3,2,February
6123,C705,2024-01-14,Electronics,Speaker,20310,4,81240,Card,Bangalore,1.0,2,1,January
6124,C613,2024-02-19,Electronics,Mobile,28633,4,114532,Unknown,Pune,5.0,4,2,February
6125,C156,2024-03-18,Groceries,Rice,13011,4,52044,UPI,Pune,9.0,2,3,March
6126,C155,2024-01-10,Electronics,Headphones,3878,4,15512,COD,Mumbai,3.0,3,1,January
6127,C352,2024-02-28,Groceries,Oil,29235,3,87705,COD,Mumbai,9.0,5,2,February
6128,C439,2024-01-04,Clothing,Shorts,8330,4,6664,COD,Delhi,1.0,1,1,January
6129,C422,2024-01-12,Furniture,Unknown,3924,2,7848,COD,Bangalore,7.0,5,1,January
6130,C519,2024-01-02,Clothing,T-shirt,10534,1,10534,UPI,Bangalore,6.0,1,1,January
6131,C731,2024-01-14,Electronics,Mobile,20006,4,80024,Card,Bangalore,3.0,2,1,January
6132,C729,2024-02-28,Furniture,Chair,14544,3,43632,UPI,Mumbai,8.0,3,2,February
6133,C784,2024-01-11,Clothing,T-shirt,32465,1,32465,Card,Delhi,5.0,1,1,January
6134,C694,2024-01-20,Clothing,Jacket,12366,3,37098,COD,Pune,2.0,2,1,January
6135,C467,2024-02-24,Groceries,Wheat,59936,1,59936,UPI,Bangalore,9.0,5,2,February
6136,C787,2024-01-04,Electronics,Tablet,20694,2,41388,COD,Pune,8.0,1,1,January
6137,C819,2024-03-30,Electronics,Mobile,5784,1,5784,COD,Mumbai,9.0,2,3,March
6138,C315,2024-02-20,Electronics,Laptop,47666,3,142998,UPI,Mumbai,6.0,5,2,February
6139,C181,2024-03-26,Clothing,Jacket,56812,2,113624,UPI,Delhi,2.0,3,3,March
6140,C244,2024-03-05,Groceries,Sugar,6921,4,27684,COD,Mumbai,9.0,5,3,March
6141,C285,2024-01-30,Furniture,Bed,169815,1,33963,UPI,Delhi,5.0,2,1,January
6142,C109,2024-03-29,Electronics,Unknown,1891,3,5673,COD,Bangalore,4.0,2,3,March
6143,C432,2024-01-17,Electronics,Laptop,39905,1,39905,UPI,Chennai,8.0,4,1,January
6144,C558,2024-03-16,Groceries,Rice,2270,3,6810,UPI,Delhi,9.0,5,3,March
6145,C502,2024-03-15,Groceries,Unknown,18028,1,18028,UPI,Pune,9.0,3,3,March
6146,C496,2024-02-26,Electronics,Mobile,18105,3,54315,UPI,Pune,9.0,2,2,February
6147,C951,2024-03-17,Clothing,Jeans,8483,1,8483,COD,Mumbai,6.0,1,3,March
6148,C393,2024-02-08,Electronics,Headphones,16671,2,33342,COD,Pune,6.0,3,2,February
6149,C723,2024-02-15,Groceries,Wheat,54581,2,109162,Card,Pune,9.0,4,2,February
6150,C134,2024-03-10,Groceries,Rice,8553,1,8553,Card,Mumbai,5.0,5,3,March
6151,C276,2024-01-09,Electronics,Laptop,56118,2,112236,UPI,Mumbai,3.0,1,1,January
6152,C435,2024-01-26,Furniture,Bed,4400,4,17600,Unknown,Pune,6.0,1,1,January
6153,C168,2024-03-11,Electronics,Mobile,40490,2,80980,COD,Bangalore,7.0,1,3,March
6154,C419,2024-03-08,Electronics,Speaker,23304,2,46608,COD,Bangalore,1.0,4,3,March
6155,C586,2024-01-04,Furniture,Sofa,18993,3,56979,Card,Bangalore,1.0,2,1,January
6156,C126,2024-02-11,Furniture,Chair,44008,1,44008,UPI,Pune,5.0,1,2,February
6157,C972,2024-01-04,Groceries,Rice,49423,2,98846,COD,Chennai,5.0,4,1,January
6158,C263,2024-01-22,Groceries,Wheat,15874,1,15874,COD,Chennai,1.0,2,1,January
6159,C299,2024-03-29,Furniture,Chair,9163,4,36652,UPI,Bangalore,4.0,4,3,March
6160,C398,2024-02-15,Electronics,Tablet,57515,4,230060,COD,Pune,4.0,5,2,February
6161,C764,2024-03-07,Clothing,Jacket,13165,2,26330,UPI,Chennai,7.0,1,3,March
6162,C987,2024-03-26,Electronics,Mobile,8265,1,8265,Card,Bangalore,7.0,3,3,March
6163,C774,2024-02-14,Furniture,Chair,20397,1,20397,UPI,Mumbai,6.0,5,2,February
6164,C555,2024-01-08,Groceries,Wheat,10049,1,10049,COD,Mumbai,6.0,3,1,January
6165,C250,2024-02-01,Electronics,Tablet,45252,3,135756,COD,Bangalore,4.0,3,2,February
6166,C744,2024-03-07,Electronics,Mobile,252405,3,151443,COD,Chennai,6.0,4,3,March
6167,C825,2024-01-29,Electronics,Mobile,4701,4,18804,UPI,Pune,7.0,5,1,January
6168,C831,2024-03-08,Clothing,Shirt,85190,2,34076,UPI,Delhi,6.0,4,3,March
6169,C361,2024-03-13,Electronics,Unknown,1591,4,6364,UPI,Bangalore,7.0,2,3,March
6170,C737,2024-02-06,Electronics,Laptop,14357,2,28714,UPI,Bangalore,6.0,5,2,February
6171,C370,2024-02-20,Electronics,Mobile,48415,4,193660,COD,Delhi,9.0,1,2,February
6172,C320,2024-01-23,Electronics,Headphones,50598,2,101196,COD,Bangalore,9.0,1,1,January
6173,C980,2024-02-20,Clothing,Shirt,30996,4,123984,Card,Bangalore,5.0,1,2,February
6174,C117,2024-02-05,Electronics,Speaker,18568,1,18568,COD,Bangalore,6.0,1,2,February
6175,C540,2024-01-09,Clothing,Unknown,2998,4,11992,UPI,Mumbai,6.0,4,1,January
6176,C923,2024-02-16,Furniture,Table,18209,4,72836,COD,Pune,3.0,2,2,February
6177,C795,2024-01-31,Furniture,Chair,16125,1,16125,UPI,Pune,1.0,3,1,January
6178,C806,2024-01-26,Clothing,Jacket,1747,2,3494,UPI,Mumbai,4.0,2,1,January
6179,C171,2024-02-18,Electronics,Headphones,27479,1,27479,COD,Bangalore,1.0,4,2,February
6180,C608,2024-02-05,Groceries,Rice,46542,3,139626,UPI,Chennai,8.0,2,2,February
6181,C673,2024-01-18,Clothing,Shorts,22358,3,67074,Card,Mumbai,5.0,1,1,January
6182,C220,2024-02-12,Groceries,Rice,25908,1,25908,Unknown,Bangalore,3.0,2,2,February
6183,C562,2024-02-08,Groceries,Oil,51710,2,103420,Unknown,Delhi,5.0,5,2,February
6184,C958,2024-01-16,Furniture,Chair,20352,4,81408,Card,Chennai,9.0,4,1,January
6185,C838,2024-01-25,Clothing,Shorts,21805,2,43610,UPI,Pune,6.0,3,1,January
6186,C442,2024-01-16,Electronics,Mobile,13228,2,26456,COD,Delhi,6.0,3,1,January
6187,C496,2024-01-24,Clothing,Jacket,30745,2,61490,COD,Mumbai,1.0,4,1,January
6188,C659,2024-02-12,Furniture,Table,52216,2,104432,UPI,Chennai,6.0,1,2,February
6189,C641,2024-03-24,Groceries,Oil,58123,2,116246,UPI,Pune,8.0,2,3,March
6190,C813,2024-03-24,Furniture,Chair,28844,4,115376,UPI,Pune,8.0,5,3,March
6191,C355,2024-03-14,Groceries,Wheat,10450,4,8360,Card,Delhi,4.0,1,3,March
6192,C576,2024-01-15,Electronics,Speaker,9309,3,27927,COD,Chennai,4.0,2,1,January
6193,C428,2024-02-20,Clothing,Shirt,41719,1,41719,COD,Delhi,1.0,2,2,February
6194,C958,2024-02-20,Clothing,T-shirt,59930,4,239720,UPI,Chennai,5.0,2,2,February
6195,C926,2024-01-10,Groceries,Oil,25782,1,25782,Card,Delhi,5.0,5,1,January
